path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
datasets/WHIMBREL\129.jpg,83.70277267156861,4.726914828431046,0.45709480041468037,0.006779459213028041,0.8991769827931002,-44502743.332753256,1.0344633808941713e-07,157.66228373702535,6.67958477508655,0.38485087785693967,0.004924592188761279,0.8104370171882198,-44502743.332753256,7.514331342714355e-08,95.76965379901962,5.1964920343133425,0.4286121386844405,0.006056937775397384,0.8846028207612951,-44502743.332753256,9.242153587947669e-08,153.1454363706279,6.643783160322931,0.38500177081550263,0.004899069931551185,0.8158600936750993,-44502743.332753256,7.475387468797584e-08,WHIMBREL
datasets/WHIMBREL\130.jpg,246.9038449754859,8.695848651959901,0.3865365506019977,0.0015855095029931397,0.9776969248638203,-48314516.26657623,2.419295506276153e-08,490.6879815455555,12.732395232602569,0.293546235667268,0.0008962214722075515,0.9556724640435814,-48314516.26657623,1.3675254397698234e-08,292.19373468137314,9.775382965684962,0.3266573354390261,0.0010652417010960328,0.9736198707679369,-48314516.26657623,1.625429841760304e-08,455.5539407920036,12.047197231833675,0.3040643896283583,0.0009546348733762678,0.9588463193307939,-48314516.26657623,1.4566572164554867e-08,WHIMBREL
datasets/WHIMBREL\131.jpg,44.39451593137179,2.6645526960783443,0.7307160451001385,0.16483476684992704,0.9708594968680335,-40180930.71286869,2.5151789375294043e-06,118.40778162245329,4.386312956555171,0.6982895934151001,0.15518059528460434,0.9225264413840017,-40180930.71286869,2.36786797004096e-06,69.04373468137166,3.225474877450918,0.7267376687988985,0.16764634334413148,0.9546745389452194,-40180930.71286869,2.558080190187553e-06,84.34399077278047,3.7092195309496403,0.703856477154361,0.15652313833690973,0.9448142165047875,-40180930.71286869,2.3883535512834126e-06,WHIMBREL
datasets/WHIMBREL\132.jpg,158.17343749999682,5.791911764705688,0.5063682197855793,0.00375184583828936,0.9217031314694848,-41483845.39856652,5.724862424147583e-08,310.4748942714361,8.640707420222979,0.38852135699041224,0.0024918098368400285,0.8461839037734528,-41483845.39856652,3.8022000684204536e-08,143.4488817401956,5.918857230392026,0.42804378187081926,0.003034125434027778,0.9287961783089288,-41483845.39856652,4.6297079986996125e-08,219.97148788927606,7.405397923875492,0.39385515481973815,0.0025167715785532462,0.8910240122528099,-41483845.39856652,3.840288663563913e-08,WHIMBREL
datasets/WHIMBREL\133.jpg,319.64062499999955,6.798039215685756,0.6641482627419547,0.00749321115883164,0.9301278539927675,-68790195.95207493,1.1433732847338318e-07,457.13599384851676,8.893256439830832,0.5115443839401557,0.00506969285908874,0.9000838855943811,-68790195.95207493,7.735737394849762e-08,302.96001838235156,7.214001225489726,0.5241862626894621,0.005541443316948409,0.9337121149819099,-68790195.95207493,8.455571467511611e-08,574.4997770088349,10.019100346020736,0.5012583658846991,0.004956421309581193,0.8744312188099548,-68790195.95207493,7.562898726777944e-08,WHIMBREL
datasets/WHIMBREL\134.jpg,98.69215686274471,4.367647058823525,0.5626657938617117,0.006506649898776912,0.972386285106414,-72993238.1324167,9.928359830897388e-08,177.1564321414847,6.11089580930417,0.46103408964152315,0.004278012020633238,0.9505789632751838,-72993238.1324167,6.527728302968197e-08,111.0585171568617,4.912806372548964,0.48845288131248166,0.004848281056639874,0.9689449127464926,-72993238.1324167,7.397889795898245e-08,196.07621683967773,6.672541330257646,0.4495739109101755,0.0040560009377400615,0.9453008146040942,-72993238.1324167,6.18896627462778e-08,WHIMBREL
datasets/WHIMBREL\135.jpg,131.7130667892145,6.029610906862542,0.3689466317776598,0.000705254307988514,0.9686983333799453,-59732526.2048087,1.0761326721016144e-08,329.31870818915917,10.84338331410994,0.23398589053537608,0.00032112642329474027,0.9218905067188464,-59732526.2048087,4.900000355449528e-09,210.26815257352737,9.06609987745075,0.2427015524012177,0.00033435227549199825,0.9500987537791574,-59732526.2048087,5.10181084429929e-09,279.29662437524314,10.39936947327953,0.22214454477736484,0.0002898659773745082,0.9337485769907252,-59732526.2048087,4.423003805153018e-09,WHIMBREL
datasets/WHIMBREL\136.jpg,207.4912683823468,6.870925245097397,0.41692174151173267,0.001065710904459823,0.9372618007170926,-39363536.68706601,1.626145789275853e-08,641.3338562091437,15.495486351403125,0.24542015192732544,0.0004064644346856804,0.8065063823784022,-39363536.68706601,6.202155070277106e-09,449.81089154411853,12.7153033088222,0.27734831130311893,0.0004930567053912558,0.8641024406451722,-39363536.68706601,7.523448263416379e-09,580.5816839677013,14.650642060745646,0.2514555259424687,0.0004128991289394063,0.8248382589657277,-39363536.68706601,6.30034071257639e-09,WHIMBREL
datasets/WHIMBREL\137.jpg,152.15790441176406,7.5684129901957915,0.29384862684543295,0.0006737346128517278,0.9361415284796448,-42134243.73984818,1.0280374341609615e-08,326.05211841599436,11.178085351787624,0.23620067509825862,0.0004718705623084961,0.8635078652668375,-42134243.73984818,7.200173375068605e-09,187.45609681372437,8.222947303921279,0.2884256752229539,0.0006544733395809305,0.9214577514302984,-42134243.73984818,9.98647063569535e-09,279.78722029988916,10.336178392925778,0.24779004131387122,0.0005096204532577821,0.8828715145129759,-42134243.73984818,7.776190998196138e-09,WHIMBREL
datasets/WHIMBREL\138.jpg,128.2218596813732,6.651455269607302,0.3186176266680534,0.0006165877785512182,0.9579383143048275,-31623849.388361692,9.4083828514285e-09,252.2679430988121,9.612379853902217,0.254553270539391,0.0004271019294179139,0.9171732658294468,-31623849.388361692,6.517058249174711e-09,134.75893075980323,6.946155024509265,0.30648844324847957,0.0005919682709174356,0.9557176482111676,-31623849.388361692,9.032718977622004e-09,202.216116878127,8.573179546328197,0.2648612051139497,0.0004585371521112233,0.9336040086319028,-31623849.388361692,6.996721681384633e-09,WHIMBREL
datasets/WRENTIT\001.jpg,295.07285539215815,11.628155637253876,0.19916886578935042,0.00016844541556282436,0.966457018198061,-48890858.68686979,2.5702730646182917e-09,385.6833679354118,13.323291041906954,0.18254449549446736,0.0001497650106774359,0.9561689053759284,-48890858.68686979,2.2852327068700547e-09,255.10165441176483,10.937285539214756,0.20712910067881862,0.00018232346314368272,0.9709645306859819,-48890858.68686979,2.7820352652539477e-09,575.5229373317954,16.416931949250166,0.1634223639681702,0.0001254800263879817,0.9345948223481051,-48890858.68686979,1.9146732542111465e-09,WRENTIT
datasets/WRENTIT\002.jpg,156.14538909313632,6.981541053921088,0.3327676447190719,0.0007118714951130574,0.9500950287943577,-35675954.02142337,1.0862296983536643e-08,271.175009611694,9.519092656670388,0.2832024047080415,0.000542518928853703,0.9132373803727682,-35675954.02142337,8.2781818977921e-09,127.2618719362753,6.230131740195649,0.3750546758110395,0.0009392671097429474,0.9592528066472847,-35675954.02142337,1.4332078700911673e-08,211.33056516724622,8.171195693963728,0.3096239097780853,0.0006414015488970691,0.932381927702624,-35675954.02142337,9.787010938981156e-09,WRENTIT
datasets/WRENTIT\003.jpg,103.11723345588248,5.4735753676468475,0.367580629189584,0.0006099508799575283,0.9689518073802703,-49298880.07455538,9.307111815758184e-09,177.56007689350434,7.051780084582903,0.3240318702183035,0.0004770834746816835,0.9465525542111013,-49298880.07455538,7.279716105372368e-09,94.7157781862732,5.011029411764493,0.39169458250612876,0.0006968732963658809,0.9714599802770338,-49298880.07455538,1.0633442632536025e-08,160.24282968089335,6.817685505574856,0.33763539047939534,0.0005258627496803125,0.951765020852422,-49298880.07455538,8.024028773198128e-09,WRENTIT
datasets/WRENTIT\004.jpg,107.59885110294054,4.278017769607802,0.6042250854087059,0.01454568231532043,0.9459937361314413,-56500182.40690318,2.2194949821961106e-07,168.21111880046166,5.49379469434834,0.5670651121124656,0.01259135484666309,0.9157018959695057,-56500182.40690318,1.921288276163191e-07,101.78011642156893,4.1003370098039245,0.631569375229297,0.016756869165405135,0.9488795123908081,-56500182.40690318,2.5568953194282737e-07,174.6461668589013,5.368996539792379,0.5716353162357746,0.012748812873409083,0.9124775140361149,-56500182.40690318,1.945314464326337e-07,WRENTIT
datasets/WRENTIT\005.jpg,99.36528799019678,5.827787990195792,0.33664141549728205,0.0006829337677741135,0.9584476897818134,-37947761.57041894,1.0420742306123559e-08,149.76845828527573,7.249919261822417,0.2989877162776815,0.0005582328743817072,0.9374064419200129,-37947761.57041894,8.51795767794353e-09,97.28756127451005,5.590870098039001,0.3616777273253488,0.000780903993318375,0.9592753353228775,-37947761.57041894,1.1915649312108994e-08,167.02797385621147,7.474479046520637,0.29993137487328514,0.0005566640222515192,0.9301936991980685,-37947761.57041894,8.494018894218738e-09,WRENTIT
datasets/WRENTIT\006.jpg,180.6052542892123,7.711228553921275,0.32107192208769403,0.0005360733495680748,0.9576663299973003,-26492072.84305575,8.179830163087078e-09,279.8836293733231,9.598139177239418,0.28259497895566116,0.000436818832138173,0.9344322187707365,-26492072.84305575,6.6653264181239775e-09,181.16458333333128,7.845281862744771,0.32303349186353764,0.0005461041407601644,0.9575412892360396,-26492072.84305575,8.332887890017157e-09,316.41190311419115,10.42202229911567,0.2800382861767212,0.0004175470322315627,0.9258770866576119,-26492072.84305575,6.371262088494304e-09,WRENTIT
datasets/WRENTIT\007.jpg,248.47884497548478,8.564445465685724,0.3138632999161412,0.0005658092740772779,0.9294619112822926,-50531342.10476748,8.633564362751433e-09,431.69705497885315,11.060684352172293,0.2818979810524633,0.0004685247341505448,0.877490511710224,-50531342.10476748,7.149120088967053e-09,174.28256740195621,6.7160232843132315,0.37798459902722986,0.0008135620257983708,0.9504187442745973,-50531342.10476748,1.2413971340917523e-08,253.32262975778838,8.601153402537376,0.3039577754751199,0.0005143271279005606,0.9281096940630962,-50531342.10476748,7.848009153756112e-09,WRENTIT
datasets/WRENTIT\008.jpg,124.52395833333316,4.846966911764309,0.5650735287975819,0.0059843121579590776,0.9526822182899826,-24809478.798807286,9.131335690245174e-08,205.7132487504816,6.143944636678175,0.5354244887489504,0.005249056753820028,0.9217896201272776,-24809478.798807286,8.00942497836308e-08,158.36233149509633,5.231204044117097,0.6006368245008374,0.007346120773485559,0.939794647850572,-24809478.798807286,1.1209290731026549e-07,249.29948481353728,6.920861207228022,0.5249460934957375,0.005146319111582936,0.9052187680801795,-24809478.798807286,7.852659777195643e-08,WRENTIT
datasets/WRENTIT\009.jpg,181.49560355391998,6.9298866421565375,0.38991898872620623,0.0011376799422472728,0.9501757849732806,-32767755.962369908,1.7359618259388317e-08,278.5722568243023,8.17167243367941,0.3745225751660437,0.0010136235715686788,0.9235150101266999,-32767755.962369908,1.5466668267344343e-08,161.79626225490028,6.249724264705535,0.45011323697431704,0.0015531655633875794,0.9556356378707211,-32767755.962369908,2.3699425710870048e-08,249.15564782776144,8.40445982314495,0.36877427054690254,0.001037970756522977,0.9315920620616212,-32767755.962369908,1.583817682682765e-08,WRENTIT
datasets/WRENTIT\010.jpg,131.95677083333354,5.152481617646994,0.5358818048306071,0.0063663348616292414,0.9704963551733445,-69011617.7487385,9.714256075484072e-08,273.4407689350263,7.342345251826284,0.49053489140525464,0.0052588165820941606,0.9388820773883477,-69011617.7487385,8.024317294455201e-08,161.31646752450854,5.608256740195945,0.5537716575520378,0.006946624673728253,0.9638709234521428,-69011617.7487385,1.059970805927773e-07,211.56335255670996,6.4204382929642705,0.496374201388422,0.005321513551482062,0.9527130215392073,-69011617.7487385,8.119985277530002e-08,WRENTIT
datasets/WRENTIT\011.jpg,184.69324448528997,8.45265012254848,0.2522757659896894,0.0002097285064263144,0.9701983324378445,-37639417.20482749,3.2002030399523073e-09,329.675524798159,11.324152249134952,0.21326528381788323,0.00015903208197361765,0.9468674207706579,-37639417.20482749,2.4266369930056404e-09,232.1944087009766,9.545082720586935,0.2283995382321378,0.0001837625177215494,0.9626386019412481,-37639417.20482749,2.8039934955070405e-09,391.000522875819,12.368612072279968,0.1979783107213421,0.00014676897257006854,0.9369868413935,-37639417.20482749,2.2395167933665243e-09,WRENTIT
datasets/WRENTIT\012.jpg,61.761351102940736,3.680101102941109,0.5543340685248477,0.00534187149699034,0.968538358333383,-42145786.60561041,8.15104903715567e-08,122.4869050365251,5.1815609381007075,0.5084838631793609,0.004416303137186907,0.9377035650779487,-42145786.60561041,6.738743800639201e-08,84.0140624999991,4.302052696078282,0.5546862071630294,0.0056812663886786335,0.9571916322884484,-42145786.60561041,8.66892454327184e-08,122.37834678969706,5.274125336409086,0.5059212471505475,0.004438056696319887,0.937759132859037,-42145786.60561041,6.771937097656078e-08,WRENTIT
datasets/WRENTIT\013.jpg,119.72360600490181,6.063250612744655,0.3483354615283927,0.0007054146983356762,0.9699083702146633,-40041198.11433287,1.0763774083491153e-08,173.77508650519,7.262360630526787,0.3172228790604917,0.0006016405425352476,0.9563563107922259,-40041198.11433287,9.180306129993402e-09,116.25398284313667,5.515778186274089,0.3983854428378298,0.0009380298630634851,0.9707617173638134,-40041198.11433287,1.431319981481148e-08,231.02788158401086,8.424667435601668,0.3024777198387147,0.0005603608229821996,0.9419804263223056,-40041198.11433287,8.550427596774286e-09,WRENTIT
datasets/WRENTIT\014.jpg,145.0431985294113,6.308026960784127,0.3819017436936502,0.001498411912635765,0.949283246937017,-52293099.51796718,2.2863951303646316e-08,230.0327873894691,7.72333717800847,0.355595930728252,0.0013272016012532372,0.9197019831078603,-52293099.51796718,2.025148927693538e-08,127.111320465687,5.284788602941084,0.5146616209777459,0.002867255880025111,0.9556435904749652,-52293099.51796718,4.3750852661515975e-08,202.658900422917,7.2192079969243,0.3774852807221039,0.001461745896389479,0.9292573843996446,-52293099.51796718,2.2304472295982042e-08,WRENTIT
datasets/WRENTIT\015.jpg,136.38549325980333,5.966375612744995,0.49517186754939524,0.008171834920012735,0.9600312276447412,-48748441.54432242,1.246923052980459e-07,218.23695501730373,7.3596616685890375,0.4630231663229187,0.0068512924301879575,0.9361179928725539,-48748441.54432242,1.0454242599774105e-07,118.53109681372648,5.3245710784312585,0.5018911657229355,0.00803515735290363,0.9652668709452572,-48748441.54432242,1.2260677113195235e-07,197.49062668204806,7.173118031526362,0.4560831679928623,0.006845755388494741,0.94219079642281,-48748441.54432242,1.0445793744651399e-07,WRENTIT
datasets/WRENTIT\016.jpg,307.94601715686065,10.439154411762583,0.23179835902078832,0.00020260257566951414,0.9489189005612978,-34126383.96523444,3.091469965660311e-09,588.9093118031476,14.415840061514748,0.19360533913843153,0.00015776075241519063,0.9022804662005087,-34126383.96523444,2.407238043444681e-09,262.8352328431309,9.385631127449317,0.24957627687144698,0.00023061984779742167,0.9563059410400022,-34126383.96523444,3.5189796111667125e-09,401.3647212610501,11.872464436755143,0.21459038731598465,0.000178978392511915,0.9333992157824763,-34126383.96523444,2.7309935380846405e-09,WRENTIT
datasets/WRENTIT\017.jpg,48.390732230391464,3.273054534313599,0.5350686180597182,0.00504831726942462,0.9568166760689607,-45328524.652361505,7.703120833472626e-08,93.624667435601,4.4031064975009535,0.5049532244201301,0.004533071168173717,0.916220017121757,-45328524.652361505,6.916917676046321e-08,54.78198529411678,3.1709865196077343,0.6054621728310762,0.0072169504601971,0.9511727234998624,-45328524.652361505,1.1012192474665985e-07,66.59647827758576,3.7417608612072577,0.5066469176106247,0.00446244337751384,0.9404007700383166,-45328524.652361505,6.809148220083373e-08,WRENTIT
datasets/WRENTIT\018.jpg,79.85294117646956,4.883639705882317,0.40607815079623755,0.0025845808581359936,0.9884977405375317,-54712061.245730095,3.9437574129272364e-08,143.63403306420582,6.8169627066513385,0.32420676635428325,0.001700531410670577,0.9793074483380917,-54712061.245730095,2.5948050089577898e-08,108.2105545343134,6.078906249999726,0.3462830043296503,0.0019347039281015718,0.9844325420225231,-54712061.245730095,2.952123913729205e-08,171.49568627451043,7.59878508266062,0.31334656279210654,0.0017262312827068995,0.9752939072515765,-54712061.245730095,2.6340199015913384e-08,WRENTIT
datasets/WRENTIT\019.jpg,107.58406862745049,4.619056372548816,0.5178007255509012,0.002581828057605548,0.9755434613725364,-43573262.916850656,3.9395569726647155e-08,252.80790465205803,6.96206074586704,0.4486593191284322,0.0019239375149385808,0.9424839445281419,-43573262.916850656,2.9356956709878248e-08,194.8865808823491,5.8520526960779575,0.4881197810148393,0.0022942232911470346,0.9555879463559691,-43573262.916850656,3.5007069261887125e-08,270.34305267205144,7.277862360630633,0.4489072521712798,0.001937418149142945,0.9384947506387661,-43573262.916850656,2.9562654863631362e-08,WRENTIT
datasets/WRENTIT\020.jpg,56.136381740195525,4.367509191176238,0.3812553087196289,0.0010157059578197087,0.9816265383044643,-33999638.291529015,1.5498442959895458e-08,104.41014994232899,5.7515109573242285,0.3336378155420381,0.0007766028533372475,0.9657857539165999,-33999638.291529015,1.1850019124408683e-08,82.8873621323523,5.2975949754897105,0.34913983339879745,0.0008555108480662486,0.9728277163742443,-33999638.291529015,1.3054059571323373e-08,129.23287966166856,6.944898116109198,0.2966464903817207,0.000665873844694341,0.9576513681574281,-33999638.291529015,1.0160428538426835e-08,WRENTIT
datasets/WRENTIT\021.jpg,113.00133272058834,4.915885416666375,0.49519263099655,0.0028611149360747664,0.9516154019087599,-41270302.11640589,4.365714929313303e-08,166.56072279892408,6.216947327950815,0.44408056807508667,0.002330227764112256,0.9286980909430319,-41270302.11640589,3.555645392016992e-08,83.571216299019,4.354856004901781,0.5179503470995371,0.003324302547209907,0.9642002228915868,-41270302.11640589,5.072483134780742e-08,168.52542868127816,6.2976086120722945,0.44552033247994544,0.0024052118481032564,0.9278588726461642,-41270302.11640589,3.670062024083338e-08,WRENTIT
datasets/WRENTIT\022.jpg,78.94895833333284,3.1443627450980616,0.6648761574371329,0.05188255230860727,0.975965468687149,-54026280.882383324,7.916649217011607e-07,159.87037293348763,4.589050365244176,0.6108548118774468,0.04252716902276814,0.9513708498081795,-54026280.882383324,6.489131015437033e-07,141.1569852941175,4.241237745098045,0.646057183884149,0.05055578423206369,0.956932598127553,-54026280.882383324,7.714200474863234e-07,227.98349865436475,5.567012687427923,0.6026879435835825,0.04218627059269931,0.9306522954879387,-54026280.882383324,6.437114043075456e-07,WRENTIT
datasets/WRENTIT\023.jpg,118.64963235294148,4.767585784313682,0.5795743991785816,0.012266112624201029,0.9502614261482224,-50849514.921915464,1.8716602514955183e-07,184.2273587081895,5.876908881199541,0.5465801639411234,0.010685252840233424,0.9229029432909376,-50849514.921915464,1.6304401916860083e-07,106.3425857843145,4.53210784313725,0.5955937408593592,0.013693440520547986,0.9554352330311495,-50849514.921915464,2.0894532044293192e-07,190.92222991157388,6.212933487120429,0.5408249697752529,0.010634517437102017,0.9201006975582348,-50849514.921915464,1.622698583542178e-07,WRENTIT
datasets/WRENTIT\024.jpg,110.87287071078462,5.291865808823197,0.47430917379527626,0.001772282830296641,0.9790015280422306,-33523794.52315733,2.7042889866586928e-08,218.32712033833477,7.97181084198387,0.38688811494388003,0.0012257106921139517,0.958608248549482,-33523794.52315733,1.8702860902617672e-08,142.15182291666576,6.386994485293804,0.41796686736999816,0.0014110531453121996,0.9729881636990799,-33523794.52315733,2.1530962300296014e-08,215.71480199923462,7.775701653210335,0.385322598036315,0.0011871281873221504,0.9591038385397965,-33523794.52315733,1.811413860049668e-08,WRENTIT
datasets/WRENTIT\025.jpg,128.33768382353009,4.284160539215654,0.6580618041188897,0.007442379973109802,0.9532539446535061,-61908400.458787575,1.1356170613265689e-07,251.94562091503386,6.099900038446788,0.6259522024368613,0.006752888849865657,0.9084026069037173,-61908400.458787575,1.030409065226083e-07,143.75568321078285,4.563985906862588,0.6762412347939808,0.008146301175667111,0.9475855468465493,-61908400.458787575,1.243026912791002e-07,160.7848366013072,4.871695501730165,0.6126953292998618,0.006287682272854865,0.9415445038154702,-61908400.458787575,9.594241749351295e-08,WRENTIT
datasets/WRENTIT\026.jpg,479.0529258578365,13.504825367643639,0.2071680066162398,0.00014562739541282199,0.9278140226003002,-35505140.43601185,2.2220977083255308e-09,1128.1716570549609,20.930965013456053,0.1619184425371879,0.0001022453582679953,0.8300313598080766,-35505140.43601185,1.5601403544310807e-09,775.4225796568437,16.87769607842751,0.1891657116872479,0.00012824481287996203,0.8831330773364161,-35505140.43601185,1.9568605480951238e-09,1047.6576855055598,20.326966551326297,0.1647586473704635,0.00010279097398584317,0.8421600567917913,-35505140.43601185,1.5684657895789058e-09,WRENTIT
datasets/WRENTIT\027.jpg,84.60405943627413,5.335370710784171,0.35947770919241817,0.0006300305311884252,0.9772151265401094,-57940688.47945056,9.613502978339008e-09,120.80753556324525,6.35297193387165,0.33384791091077676,0.0005438819038783918,0.9675001816054529,-57940688.47945056,8.298979246191281e-09,72.14854473039156,4.597104779411618,0.42439285923451137,0.0009053963525897492,0.9805775966368417,-57940688.47945056,1.3815251962123859e-08,156.65703960015605,6.913464052287649,0.3260489366439735,0.0005322236545521708,0.9578574127855372,-57940688.47945056,8.121088478884442e-09,WRENTIT
datasets/WRENTIT\028.jpg,221.44296874999262,8.947870710783306,0.2712553836666655,0.00029274605733071416,0.9478555143971674,-37233604.94317226,4.466950337687899e-09,407.20163014225494,12.267097270280678,0.23519005183701885,0.0002293122111227737,0.9042363600359029,-37233604.94317226,3.4990266589778704e-09,199.89583333332737,8.343106617646347,0.28916873175107227,0.00032254921202932757,0.9529079599447183,-37233604.94317226,4.921710388631097e-09,314.4075048058466,10.721138023836993,0.24055609576874096,0.00023346582015818895,0.9260594703795881,-37233604.94317226,3.5624057030973656e-09,WRENTIT
datasets/WRENTIT\029.jpg,114.72693014705784,5.6013174019604905,0.3919726703726149,0.001103568188917724,0.9824335237126189,-59045917.22106909,1.68391142107807e-08,192.32401384083215,7.199430988081548,0.3523319471224889,0.0009239641512499037,0.9705629481968913,-59045917.22106909,1.4098574085234126e-08,101.60254289215614,5.2946384803918525,0.42972364717967226,0.0013107116769616855,0.9844665914393548,-59045917.22106909,1.9999873000514e-08,188.38960399846485,7.413425605536407,0.3592313756761323,0.0009904704974767196,0.9711653483192488,-59045917.22106909,1.5113380393626702e-08,WRENTIT
datasets/WRENTIT\030.jpg,159.64578737744856,7.421737132352601,0.2946763077521074,0.0004225634465259756,0.9593100888785127,-34239961.50627689,6.44780649606286e-09,215.61751633987106,8.28882737408682,0.278537273563874,0.00038831815935697994,0.945022014762107,-34239961.50627689,5.9252648827664176e-09,92.43330269607854,4.745925245097766,0.456677018900716,0.0009363489909980536,0.9764224041546091,-34239961.50627689,1.4287551742524012e-08,223.08330642060997,8.662391387927698,0.29187666828673947,0.0004081591071721299,0.9431185684216667,-34239961.50627689,6.228013720277861e-09,WRENTIT
datasets/WRENTIT\031.jpg,89.95307904411594,4.084022671568489,0.5374395780573888,0.00500980798119263,0.9781976990037543,-40371041.15701679,7.644360322864731e-08,146.33021145713266,5.216608996539837,0.4798999978334897,0.0039694202138266105,0.9646342544071584,-40371041.15701679,6.05685457432039e-08,67.12363664215512,3.5378216911763682,0.5412135363449794,0.00508304711810812,0.983747564422534,-40371041.15701679,7.756114376996033e-08,131.90965013456344,4.964505959246445,0.4866403338023508,0.004029089571765864,0.9681192861472036,-40371041.15701679,6.147902788949378e-08,WRENTIT
datasets/WRENTIT\032.jpg,135.74589460784273,7.253890931372301,0.2845762589408924,0.0003961006818666498,0.9645359826020962,-33002280.273031116,6.044016752115628e-09,207.86399077278318,9.212210688196862,0.24452634080473093,0.0003057283294317493,0.9457426595997991,-33002280.273031116,4.665044089229573e-09,156.5845588235261,7.92705269607811,0.2712969632392073,0.0003602373063770545,0.9591338049743613,-33002280.273031116,5.4967850704506606e-09,302.223637062672,11.049504036908854,0.22448924305721918,0.00027192723468231025,0.9211117496177933,-33002280.273031116,4.149280314366306e-09,WRENTIT
datasets/WRENTIT\033.jpg,141.34757965686157,4.691299019607705,0.6400655389961951,0.03250967891800179,0.9824785253356159,-69933341.39931743,4.960583330993926e-07,248.5056516724372,6.295086505190317,0.6013516274097077,0.028156706060913788,0.9692602691629342,-69933341.39931743,4.2963723847829877e-07,150.8975490196065,4.747212009803733,0.6397881557047396,0.03263300149544346,0.9812867722920144,-69933341.39931743,4.979400862952188e-07,233.9202614379106,5.920692041522526,0.6053725012415297,0.028301081490409528,0.9710644606378485,-69933341.39931743,4.318402327027821e-07,WRENTIT
datasets/WRENTIT\034.jpg,178.4467524509784,6.775704656862437,0.48657159530941374,0.008392758250282344,0.939576369562682,-38785202.79409366,1.2806332779361486e-07,226.74368319877362,7.690888119953949,0.4652343431755293,0.007632384728849888,0.9232969941822311,-38785202.79409366,1.164609486213667e-07,98.1730238970591,5.00185355392126,0.5280093053462456,0.009881653864536774,0.966720844622111,-38785202.79409366,1.507820719076046e-07,251.94723567858958,8.300176855055733,0.4587394172925437,0.007662595922870586,0.9147697566852924,-38785202.79409366,1.1692193485825479e-07,WRENTIT
datasets/WRENTIT\035.jpg,206.20044424019275,8.843397671567564,0.25210939621950185,0.0004208159309220012,0.9464247305537236,-19600988.40125588,6.421141524078388e-09,389.48592079969416,11.214702037677679,0.23848389869274408,0.00039455761920451435,0.8986765143343854,-19600988.40125588,6.0204714844438835e-09,176.35367647058382,7.645833333332606,0.2856613057034045,0.0005269059911227053,0.9541702343676817,-19600988.40125588,8.039947374308858e-09,264.60704344483446,10.263052672049078,0.22382662221013644,0.0003378697543502403,0.9311655981184737,-19600988.40125588,5.155483312229008e-09,WRENTIT
datasets/WRENTIT\036.jpg,161.25770526960588,6.950597426470239,0.4717244545300381,0.010823240709139812,0.9293731904240609,-40923048.15451347,1.6514954695342731e-07,293.25519415609836,9.307358708189062,0.43063688160071456,0.009127898136359879,0.8716058995692956,-40923048.15451347,1.3928067224670225e-07,154.30150122548866,6.48829656862707,0.47832295602194896,0.010459752652976021,0.9323377771785574,-40923048.15451347,1.5960315937768587e-07,232.27069588620145,8.390280661284075,0.4341427575084393,0.009087070495022987,0.8983060002037428,-40923048.15451347,1.3865769187962322e-07,WRENTIT
datasets/WRENTIT\037.jpg,107.30170036764741,5.292876838235212,0.4867750447063684,0.029774598059678067,0.9819665497294009,-53653918.571334004,4.543243112133494e-07,242.22008458285634,7.996847366397625,0.4141310649824771,0.024917794696713375,0.9593419329536389,-53653918.571334004,3.8021537317983054e-07,204.0580269607828,7.1161151960782805,0.4433537952650857,0.02747224355284776,0.9656782236388342,-53653918.571334004,4.1919316944652956e-07,305.2460130718984,9.377962322183784,0.39642031591568055,0.024637255153246735,0.948762633775655,-53653918.571334004,3.7593467946238304e-07,WRENTIT
datasets/WRENTIT\038.jpg,133.24318321078286,4.682276348038976,0.605005494342277,0.016030850701953574,0.9773190148315202,-58775792.64099049,2.4461136935353965e-07,257.6869819300312,6.498638985005804,0.5589962994341382,0.013415734550976386,0.9562113217724091,-58775792.64099049,2.0470786363184183e-07,203.44843749999677,5.863541666666149,0.5925572685778568,0.015905527645053884,0.9653745900577164,-58775792.64099049,2.426990912636396e-07,309.9197385620916,6.920953479430966,0.5564765716175939,0.013298637778833179,0.9473354307676933,-58775792.64099049,2.02921108685809e-07,WRENTIT
datasets/WRENTIT\039.jpg,63.93129595588217,4.3403645833331606,0.4333559732281625,0.0016506018193122836,0.9624804822623616,-30005347.53555955,2.5186184987064875e-08,93.90113033448668,5.515001922337564,0.3762221922577392,0.0012866999812718054,0.9448623625594363,-30005347.53555955,1.963348360094918e-08,48.17985600490185,3.7758731617646615,0.46766090458996645,0.0019505654422652947,0.971704702675912,-30005347.53555955,2.9763266636128154e-08,105.54921953095001,5.6734794309881,0.38556524468670483,0.0013260230996832172,0.9380198543901586,-30005347.53555955,2.023350677006862e-08,WRENTIT
